match id,entity,subj,count,positive,negative,neutral,positive_
473638,Mijnans,Sven Mijnans,2,1.0,2,0,0
473560,Bjorn Meijer,Bjorn Meijer,2,5.0,0,0,2
473560,Danil,Daniel van Kaam,2,5.0,0,0,2
473579,Oostzaan,Thijs Oosting,2,4.0,0,1,1
473579,Sylla van,Sekou Sylla,2,5.0,0,0,2
473582,Cees,Mees de Wit,2,2.0,1,1,0
473582,Ahaus,Anas Tahiri,2,2.5,1,1,0
473579,laagste,Jordy Clasie,2,2.0,1,1,0
473579,Proud,Ernest Poku,2,3.0,1,0,1
473579,mr Vindahl,Peter Vindahl Jensen,2,1.0,2,0,0
473582,2de,Mees de Wit,2,4.0,0,1,1
473621,Joran,Jordan Teze,2,5.0,0,0,2
473579,drie,Henk de Jong,2,3.0,1,0,1
473621,Madrid,Mario Goetze,2,5.0,0,0,2
473579,Thijs Oosting,Thijs Oosting,2,1.0,2,0,0
473579,Pascal,Pascal Jansen,2,3.0,1,0,1
473579,Paulissen,Mitchell Paulissen,2,1.0,2,0,0
473621,Geert,Jenson Seelt,2,2.0,0,2,0
473582,Comeon,Pelle Clement,2,4.0,0,1,1
473582,Bram,Bram van Polen,2,2.0,1,1,0
473638,OMG Utrecht,FC Utrecht,1,3.0,0,1,0
473621,Berlin,Brian Brobbey,1,3.0,0,1,0
473621,Misantroop,Lisandro Martinez,1,1.0,1,0,0
473619,Bilal,Bilal Basacikoglu,1,1.0,1,0,0
473621,Frans,Eran Zahavi,1,1.0,1,0,0
473638,Namen,Younes Namli,1,1.0,1,0,0
473638,NUFC,FC Utrecht,1,5.0,0,0,1
473621,Galacticos,Nicolas Tagliafico,1,5.0,0,0,1
473619,Bayer,Justin Bakker,1,3.0,0,1,0
473621,Fiona,Fode Fofana,1,3.0,0,1,0
473638,Othmane Boussaid,Othman Boussaid,1,3.0,0,1,0
473638,Oud Spartaan,Sparta Rotterdam,1,1.0,1,0,0
473638,Pinto,Michael Pinto,1,1.0,1,0,0
473619,Bilal Baakolu,Bilal Basacikoglu,1,5.0,0,0,1
473638,Quinten Timber,Quinten Timber,1,1.0,1,0,0
473621,Brabo,Bruma,1,1.0,1,0,0
473638,Ramselaar,Bart Ramselaar,1,1.0,1,0,0
473638,Remco,Remco Balk,1,1.0,1,0,0
473619,Ahead Eagle,Go Ahead Eagles,1,1.0,1,0,0
473619,Ahead Eagels,Go Ahead Eagles,1,3.0,0,1,0
473638,Mimoun Mahi,Mimoun Mahi,1,1.0,1,0,0
473638,Mimoun,Mimoun Mahi,1,1.0,1,0,0
473621,Berlijn,Brian Brobbey,1,1.0,1,0,0
473619,Bilal Basacikoglu,Bilal Basacikoglu,1,3.0,0,1,0
473638,Kom op Sparta,Sparta Rotterdam,1,2.0,0,1,0
473638,Lange,Arthur Zagre,1,1.0,1,0,0
473638,Le Sparta,Sparta Rotterdam,1,5.0,0,0,1
473621,Barça,Bruma,1,1.0,1,0,0
473638,Lekker Van Overheem,Joris van Overeem,1,4.0,0,1,0
473638,Leo Driessen,Rick Meissen,1,5.0,0,0,1
473619,Demy,Quiermo Dumay,1,4.0,0,1,0
473621,Bavaria,Brian Brobbey,1,1.0,1,0,0
473621,Ben,Erik ten Hag,1,3.0,0,1,0
473638,Leo Fucking Driessen,Rick Meissen,1,1.0,1,0,0
473638,Maaaaaahi,Mimoun Mahi,1,1.0,1,0,0
473638,Marcel,Michael Pinto,1,1.0,1,0,0
473638,Mario Engels,Mario Engels,1,3.0,0,1,0
473638,Meijers,Aaron Meijers,1,1.0,1,0,0
473619,Dean Martin André Hazes,Cuco Martina,1,3.0,0,1,0
473638,Mesmo,Remco Balk,1,1.0,1,0,0
473619,Crdoba,Inigo Cordoba,1,2.0,0,1,0
473619,Cordoba,Inigo Cordoba,1,1.0,1,0,0
473619,Chris,Joris Kramer,1,5.0,0,0,1
473638,Mica Pinto,Michael Pinto,1,4.0,0,1,0
473621,Bente,Philipp Mwene,1,3.0,0,1,0
473619,Brouwers,Luuk Brouwers,1,5.0,0,0,1
473638,Mike van der Hoorn,Mike van der Hoorn,1,3.0,0,1,0
473638,Rotterdam West,Sparta Rotterdam,1,1.0,1,0,0
473619,Blaisse,Sinan Bakis,1,1.0,1,0,0
473638,Ren Hake,Rene Hake,1,5.0,0,0,1
473621,FIM de uma,Bruma,1,5.0,0,0,1
473612,viajero,Rogier Meijer,1,5.0,0,0,1
473621,Eindhoven be like,PSV Eindhoven,1,5.0,0,0,1
473638,Tom Beugelsdijk,Tom Beugelsdijk,1,5.0,0,0,1
473638,Utrechtenaar,FC Utrecht,1,1.0,1,0,0
473638,Utrechtenaren,FC Utrecht,1,1.0,1,0,0
473621,EriskayFc,Erik ten Hag,1,5.0,0,0,1
473638,Utrechtse,FC Utrecht,1,5.0,0,0,1
473612,Rdam,Ramon Hendriks,1,1.0,1,0,0
473638,Utreg,FC Utrecht,1,3.0,0,1,0
473612,Pinsterest,Luis Sinisterra,1,1.0,1,0,0
473612,Orkun Kokcu,Orkun Kokcu,1,2.0,0,1,0
473621,Erick Gutirrez,Erick Gutierrez,1,1.0,1,0,0
473621,El Ajax derrot,Ajax,1,1.0,1,0,0
473638,Willem Janssen,Willem Janssen,1,1.0,1,0,0
473621,Brobbey,Brian Brobbey,1,1.0,1,0,0
473638,Younes Namli,Younes Namli,1,3.0,0,1,0
473612,Niks,Nils Rossen,1,1.0,1,0,0
473612,Nijmegenaren,NEC Nijmegen,1,1.0,1,0,0
473638,del Planeta,Kevin Gadellaa,1,1.0,1,0,0
473612,Nijmeegse club,NEC Nijmegen,1,3.0,0,1,0
473638,den,Fabian de Keijzer,1,5.0,0,0,1
473638,drie,Fabian de Keijzer,1,4.0,0,1,0
473621,Damme,Joel Drommel,1,5.0,0,0,1
473638,english,Mario Engels,1,1.0,1,0,0
473612,Nijgh,NEC Nijmegen,1,1.0,1,0,0
473638,half,Achraf Madi,1,1.0,1,0,0
473638,Timber,Quinten Timber,1,1.0,1,0,0
473621,Brits,Steven Berghuis,1,1.0,1,0,0
473612,one,Lasse Schoene,1,5.0,0,0,1
473638,Sparta FC Utrecht,FC Utrecht,1,1.0,1,0,0
473638,Rotterdammer,Sparta Rotterdam,1,2.0,0,1,0
473621,Bram,Bruma,1,1.0,1,0,0
473621,Braziliaans,Brian Brobbey,1,1.0,1,0,0
473612,ne yandan esersen es,Guus Gertsen,1,5.0,0,0,1
473638,SMFC,FC Utrecht,1,1.0,1,0,0
473612,history and more about Feyenoord,Feyenoord,1,5.0,0,0,1
473612,fraquejar,Gernot Trauner,1,1.0,1,0,0
473638,Sander van de S.,Sander van de Streek,1,1.0,1,0,0
473638,Smeets,Bryan Smeets,1,1.0,1,0,0
473638,Spar,Sparta Rotterdam,1,4.0,0,1,0
473621,Brian,Bruma,1,5.0,0,0,1
473612,Winter,Ole ter Haar Romeny,1,5.0,0,0,1
473638,Tim Coremans,Tim Coremans,1,3.0,0,1,0
473638,Sparta Rotterdam   ,Sparta Rotterdam,1,4.0,0,1,0
473638,Sparta Rotterdam   IN,Sparta Rotterdam,1,3.0,0,1,0
473638,Sparta Rotterdam van,Sparta Rotterdam,1,5.0,0,0,1
473612,Til 6,Guus Til,1,1.0,1,0,0
473612,Thiasgal,Thijs Jansen,1,1.0,1,0,0
473638,Sven Mijnans,Sven Mijnans,1,4.0,0,1,0
473621,Brian Brobbey,Brian Brobbey,1,1.0,1,0,0
473612,Stentor,Ole ter Haar Romeny,1,5.0,0,0,1
473638,Tilburg,Quinten Timber,1,4.0,0,1,0
473612,Sparta,Bart van Rooij,1,3.0,0,1,0
473612,Slotball,Arne Slot,1,3.0,0,1,0
473619,Drenthe,Marco Rente,1,1.0,1,0,0
473638,Hillie Grissen,Willem Janssen,1,1.0,1,0,0
473638,Joris,Joris van Overeem,1,1.0,1,0,0
473621,Stentor,Charlie Setford,1,3.0,0,1,0
473621,Steven Berghuis,Steven Berghuis,1,5.0,0,0,1
473621,AFC Ajax,Ajax,1,5.0,0,0,1
473621,Talca,Dusan Tadic,1,5.0,0,0,1
473621,Ten Hag,Erik ten Hag,1,3.0,0,1,0
473621,Tjezzes,Jordan Teze,1,3.0,0,1,0
473621,Trommel,Joel Drommel,1,4.0,0,1,0
473621,Tunisian,Dusan Tadic,1,1.0,1,0,0
473621,Twee,Jordan Teze,1,5.0,0,0,1
473621,Twente,Philipp Mwene,1,5.0,0,0,1
473619,Lucas Schoofs,Lucas Schoofs,1,1.0,1,0,0
473621,Vera,Joey Veerman,1,1.0,1,0,0
473621,Vermeulen,Yorbe Vertessen,1,1.0,1,0,0
473621,Wende,Philipp Mwene,1,1.0,1,0,0
473619,Luca de La Torre,Luca de la Torre,1,3.0,0,1,0
473619,Luca,Luca de la Torre,1,4.0,0,1,0
473619,Limburger,Isac Lidberg,1,5.0,0,0,1
473621,You,Youri Regeer,1,1.0,1,0,0
473621,ajax,Ajax,1,1.0,1,0,0
473621,duits,Ritsu Doan,1,3.0,0,1,0
473621,pisvee,Remko Pasveer,1,1.0,1,0,0
473621,the,Erik ten Hag,1,5.0,0,0,1
473621,Afrika,Erik ten Hag,1,1.0,1,0,0
473621,Lisa,Lisandro Martinez,1,1.0,1,0,0
473621,together,Roger Schmidt,1,5.0,0,0,1
473621,Leudal,Richard Ledezma,1,3.0,0,1,0
473619,Navajo,Navajo Bakboord,1,1.0,1,0,0
473621,Marco van Ginkel,Marco van Ginkel,1,1.0,1,0,0
473638,Joeri de Kamps,Joeri de Kamps,1,3.0,0,1,0
473619,Navajo Bakboord,Navajo Bakboord,1,1.0,1,0,0
473619,lidberg,Isac Lidberg,1,1.0,1,0,0
473621,Nico,Nicolas Tagliafico,1,5.0,0,0,1
473619,november,Mats Knoester,1,1.0,1,0,0
473621,Nicole,Nicolas Tagliafico,1,1.0,1,0,0
473619,Triest,Orestis Kiomourtzoglou,1,4.0,0,1,0
473619,Sinan Bakis,Sinan Bakis,1,1.0,1,0,0
473621,Nora,Jordan Teze,1,1.0,1,0,0
473619,Sierhuis spelen,Kaj Sierhuis,1,4.0,0,1,0
473621,Miles Down,Ritsu Doan,1,3.0,0,1,0
473621,Oranje,Eran Zahavi,1,1.0,1,0,0
473621,Michael Jordan,Jordan Teze,1,5.0,0,0,1
473619,Radio,Nando Verdoni,1,5.0,0,0,1
473619,Orestis Kiomourtzoglou,Orestis Kiomourtzoglou,1,1.0,1,0,0
473621,PSV Eindhoven,PSV Eindhoven,1,1.0,1,0,0
473619,vanmidd,Kees van Wonderen,1,3.0,0,1,0
473621,PSV ers doen,PSV Eindhoven,1,1.0,1,0,0
473621,Prince,Vincent Mueller,1,1.0,1,0,0
473619,Oratm,Ragnar Oratmangoen,1,1.0,1,0,0
473621,Radio,Dusan Tadic,1,5.0,0,0,1
473621,Richard,Richard Ledezma,1,5.0,0,0,1
473621,Rusland,Dusan Tadic,1,1.0,1,0,0
473619,zestien,Justin Bakker,1,1.0,1,0,0
473621,Married to,Mario Goetze,1,5.0,0,0,1
473621,Since,Vincent Mueller,1,1.0,1,0,0
473621,Marlies,Charlie Setford,1,1.0,1,0,0
473619,Kuipers,Bas Kuipers,1,1.0,1,0,0
473621,vierde,Olivier Boscagli,1,4.0,0,1,0
473621,La voz de Dios a,Danilo,1,5.0,0,0,1
473621,Kenneth Steffers,Kenneth Taylor,1,1.0,1,0,0
473638,Driessen,Rick Meissen,1,1.0,1,0,0
473619,Heracles   ,Heracles,1,4.0,0,1,0
473638,Eagles Sparta,Sparta Rotterdam,1,1.0,1,0,0
473638,Engels,Mario Engels,1,1.0,1,0,0
473638,Engelse,Mario Engels,1,5.0,0,0,1
473638,English,Mario Engels,1,1.0,1,0,0
473638,FC Utrecht   ,FC Utrecht,1,5.0,0,0,1
473638,FCGB,FC Utrecht,1,3.0,0,1,0
473638,FCU,FC Utrecht,1,5.0,0,0,1
473619,Geri,Gerrit Nauber,1,4.0,0,1,0
473621,Genberg,Ryan Gravenberch,1,1.0,1,0,0
473638,FT Sparta,Sparta Rotterdam,1,1.0,1,0,0
473619,Franse,Francis Ross,1,5.0,0,0,1
473638,Fc Utrecht,FC Utrecht,1,1.0,1,0,0
473638,Finland,Finn Murre,1,3.0,0,1,0
473619,Frankrijk,Frank Wormuth,1,5.0,0,0,1
473621,Alkmaarse,Edson Alvarez,1,1.0,1,0,0
473621,Amnesty International,Antony,1,1.0,1,0,0
473638,Hake,Rene Hake,1,1.0,1,0,0
473621,Antony,Antony,1,1.0,1,0,0
473638,Hemelen,Michael Heylen,1,5.0,0,0,1
473619,Frank,Frank Wormuth,1,5.0,0,0,1
473619,FT Heracles,Heracles,1,5.0,0,0,1
473638,Henken,Henk Fraser,1,1.0,1,0,0
473621,Barca,Bruma,1,5.0,0,0,1
473638,Douvikas conferir,Anastasios Douvikas,1,1.0,1,0,0
473638,Douvi,Anastasios Douvikas,1,4.0,0,1,0
473619,Heracles Almeloooo,Heracles,1,5.0,0,0,1
473638,Adil Auassar,Adil Auassar,1,3.0,0,1,0
473638,Aaron Meijers,Aaron Meijers,1,4.0,0,1,0
473621,Kenneth Perez,Kenneth Taylor,1,1.0,1,0,0
473619,Komaan Eagles,Go Ahead Eagles,1,5.0,0,0,1
473621,Jordanees,Jordan Teze,1,1.0,1,0,0
473638,Abels,Dirk Abels,1,5.0,0,0,1
473619,Kees van W. Intern,Kees van Wonderen,1,3.0,0,1,0
473619,Kees,Kees van Wonderen,1,5.0,0,0,1
473638,Achraf Madi,Achraf Madi,1,5.0,0,0,1
473621,Haller,Vincent Mueller,1,4.0,0,1,0
473638,Adam Maher,Adam Maher,1,3.0,0,1,0
473619,Kai Sierhuis,Kaj Sierhuis,1,1.0,1,0,0
473638,Amsterdam,Django Warmerdam,1,1.0,1,0,0
473638,De Keijzer,Fabian de Keijzer,1,1.0,1,0,0
473619,Jacky,Jay Idzes,1,3.0,0,1,0
473638,Bart,Bart Ramselaar,1,5.0,0,0,1
473621,Goodnight Eindhoven,PSV Eindhoven,1,5.0,0,0,1
473638,Bartje,Bart Ramselaar,1,5.0,0,0,1
473619,Inigo Cordoba,Inigo Cordoba,1,5.0,0,0,1
473638,Bryan Smeets,Bryan Smeets,1,4.0,0,1,0
473619,Iigo Crdoba,Inigo Cordoba,1,5.0,0,0,1
473621,Edson lvarez,Edson Alvarez,1,1.0,1,0,0
473621,Ajax Amsterdam,Ajax,1,5.0,0,0,1
473621,Ajaxzege,Ajax,1,1.0,1,0,0
473619,Heracles van Oratmangoen,Ragnar Oratmangoen,1,1.0,1,0,0
473621,Duitsland,Dusan Tadic,1,2.0,0,1,0
473590,Heerkens,Freek Heerkens,1,3.0,0,1,0
473612,NEC UFC,NEC Nijmegen,1,3.0,0,1,0
473579,Breng Barasi,Yusuf Barasi,1,1.0,1,0,0
473560,Vitess,Vitesse,1,5.0,0,0,1
473560,Vitesse   ,Vitesse,1,1.0,1,0,0
473560,Vitesse Oosttribune,Vitesse,1,1.0,1,0,0
473560,Vitesse Punk,Vitesse,1,1.0,1,0,0
473560,Vitesse ainda,Vitesse,1,3.0,0,1,0
473560,Vitessefans,Vitesse,1,1.0,1,0,0
473560,eerste,Eric Verstappen,1,1.0,1,0,0
473560,homos van vites,Vitesse,1,5.0,0,0,1
473560,maanden,Nikolai Baden,1,5.0,0,0,1
473560,morgen,Joergen Strand Larsen,1,5.0,0,0,1
473560,on,Toni Domgjoni,1,5.0,0,0,1
473560,sano,Romano Postema,1,3.0,0,1,0
473560,stad Groningen,FC Groningen,1,3.0,0,1,0
473579,10de,Henk de Jong,1,1.0,1,0,0
473579,AZ van Pascal Jansen,Pascal Jansen,1,3.0,0,1,0
473579,AZAlkmaar Academy,AZ Alkmaar,1,5.0,0,0,1
473579,Albert Gudmundsson,Albert Gudmundsson,1,1.0,1,0,0
473579,Alkmaarder,AZ Alkmaar,1,3.0,0,1,0
473579,Aslak Witry,Aslak Fonn Witry,1,5.0,0,0,1
473560,Thomas Letsch,Thomas Letsch,1,4.0,0,1,0
473560,Thanks,Thomas Letsch,1,5.0,0,0,1
473560,Thank you Buitink,Thomas Buitink,1,5.0,0,0,1
473560,Proost,Romano Postema,1,5.0,0,0,1
473560,Letsch,Thomas Letsch,1,1.0,1,0,0
473560,ManhoefMovement,Million Manhoef,1,5.0,0,0,1
473560,Mark,Marin Sverko,1,3.0,0,1,0
473560,Michael,Michael de Leeuw,1,3.0,0,1,0
473560,Mike Te Wierik,Mike te Wierik,1,1.0,1,0,0
473560,Nope,Cyril Ngonge,1,1.0,1,0,0
473560,Paulos,Paulos Abraham,1,4.0,0,1,0
473560,Peter,Peter Leeuwenburgh,1,5.0,0,0,1
473560,Provincie Groningen,FC Groningen,1,4.0,0,1,0
473560,Ter Wierik,Mike te Wierik,1,3.0,0,1,0
473560,Rasmussen,Jacob Rasmussen,1,4.0,0,1,0
473560,Roma,Romano Postema,1,3.0,0,1,0
473560,SCC FC Groningen,FC Groningen,1,3.0,0,1,0
473560,Sahil,Damil Dankerlui,1,5.0,0,0,1
473560,Snel,Daniel van Kaam,1,2.0,0,1,0
473560,Sparta,Bart van Hintum,1,1.0,1,0,0
473560,Tech,Thomas Letsch,1,5.0,0,0,1
473560,Ten Boer,Jan De Boer,1,4.0,0,1,0
473579,Bangura,Yusuf Barasi,1,1.0,1,0,0
473579,Brett,Brett Minnema,1,5.0,0,0,1
473612,NEC Feyenoord,Feyenoord,1,1.0,1,0,0
473579,Calvin Mac Intosch,Calvin Mac-Intosch,1,3.0,0,1,0
473579,Kom,Tom Boere,1,1.0,1,0,0
473579,Latvian,Calvin Mac-Intosch,1,1.0,1,0,0
473579,Marcus,Marco Tol,1,5.0,0,0,1
473579,Max,Maxim Gullit,1,1.0,1,0,0
473579,Maxim Gullit,Maxim Gullit,1,1.0,1,0,0
473579,Nick Doodeman,Nick Doodeman,1,1.0,1,0,0
473579,Owen,Owen Wijndal,1,1.0,1,0,0
473579,Parma,Tamas Kiss,1,3.0,0,1,0
473579,Pavlidis Stevens,Evangelos Pavlidis,1,5.0,0,0,1
473579,Peize,Peer Koopmeiners,1,5.0,0,0,1
473579,Perfil,Peer Koopmeiners,1,3.0,0,1,0
473579,Perry,Peer Koopmeiners,1,5.0,0,0,1
473579,Robin Maulun,Robin Maulun,1,3.0,0,1,0
473579,SC Cambuur,Cambuur,1,5.0,0,0,1
473579,Sam,Sam Hendriks,1,5.0,0,0,1
473579,Sam Beukema,Sam Beukema,1,5.0,0,0,1
473579,Schietkans voor Beukema,Sam Beukema,1,1.0,1,0,0
473579,Schot,Erik Schouten,1,1.0,1,0,0
473579,Schouten,Erik Schouten,1,5.0,0,0,1
473579,Karin,Jesper Karlsson,1,5.0,0,0,1
473579,Jasper ter Heide,Jasper ter Heide,1,3.0,0,1,0
473579,Jamie Jacobs,Jamie Jacobs,1,4.0,0,1,0
473579,Damme,Jamie Jacobs,1,3.0,0,1,0
473579,Calvin Mac Intosh,Calvin Mac-Intosch,1,1.0,1,0,0
473579,Cambuur   waldhoorn,Cambuur,1,5.0,0,0,1
473579,Cambuur   wielrennen,Cambuur,1,5.0,0,0,1
473579,Cambuur Cwartiertje,Cambuur,1,1.0,1,0,0
473579,Cambuur spelen,Cambuur,1,1.0,1,0,0
473579,CambuurKomtEraan,Cambuur,1,4.0,0,1,0
473579,Cambuurman,Cambuur,1,1.0,1,0,0
473579,Come on Marco,Marco Tol,1,3.0,0,1,0
473579,Dani,Dani de Wit,1,1.0,1,0,0
473579,Henk,Henk de Jong,1,5.0,0,0,1
473579,Doke,Doke Schmidt,1,5.0,0,0,1
473579,Doodem,Nick Doodeman,1,1.0,1,0,0
473579,EdmundsN,Albert Gudmundsson,1,1.0,1,0,0
473579,English,Evangelos Pavlidis,1,1.0,1,0,0
473579,Eva,Roy van Mameren,1,5.0,0,0,1
473579,Familie,Jamie Jacobs,1,5.0,0,0,1
473579,Franse,Pascal Jansen,1,5.0,0,0,1
473579,Hendriks,Sam Hendriks,1,5.0,0,0,1
473560,LFC,FC Groningen,1,5.0,0,0,1
473560,Klantadviseur Woonstichting Groningerhuis,FC Groningen,1,5.0,0,0,1
473560,Jannes,Jan De Boer,1,1.0,1,0,0
473560,Interesse,Vitesse,1,1.0,1,0,0
473272,Jezus,Jens Odgaard,1,1.0,1,0,0
473272,Kuijpers,Roy Kuijpers,1,1.0,1,0,0
473272,MIchiel Kramer,Michiel Kramer,1,1.0,1,0,0
473272,Mats Seuntj,Mats Seuntjens,1,3.0,0,1,0
473272,Meulensteen,Melle Meulensteen,1,1.0,1,0,0
473272,Michael Verrips,Michael Verrips,1,3.0,0,1,0
473272,Michel,Michiel Kramer,1,1.0,1,0,0
473272,Nederlander,Alexander Buttner,1,1.0,1,0,0
473272,Noslin,Tijjani Noslin,1,1.0,1,0,0
473272,Oukili,Yassin Oukili,1,3.0,0,1,0
473272,Quelle,Melle Meulensteen,1,4.0,0,1,0
473272,RKC   Stokkers,Finn Stokkers,1,5.0,0,0,1
473272,RKC Fortuna,Fortuna Sittard,1,5.0,0,0,1
473272,RKC Lonwijk,RKC Waalwijk,1,1.0,1,0,0
473272,RKC Waalw,RKC Waalwijk,1,1.0,1,0,0
473272,RKC Waalwijk conseguiu,RKC Waalwijk,1,1.0,1,0,0
473272,RKC ers,RKC Waalwijk,1,4.0,0,1,0
473272,RKC van Joseph Oosting,Joseph Oosting,1,1.0,1,0,0
473272,RKCNu,RKC Waalwijk,1,3.0,0,1,0
473272,I Stokkers,Finn Stokkers,1,1.0,1,0,0
473272,I Seuntjens,Mats Seuntjens,1,5.0,0,0,1
473272,I Janssen,Roel Janssen,1,1.0,1,0,0
473272,Flemming,Zian Flemming,1,1.0,1,0,0
473272,Afstandsschot van Duarte,Deroy Duarte,1,1.0,1,0,0
473272,Anders,Andreas Samaris,1,1.0,1,0,0
473272,Anita,Vurnon Anita,1,1.0,1,0,0
473272,Anita en Bttner,Alexander Buttner,1,1.0,1,0,0
473272,Bakari,Jurien Gaari,1,5.0,0,0,1
473272,Bechtle,Iiass Bel Hassani,1,1.0,1,0,0
473272,Bergen,George Cox,1,1.0,1,0,0
473272,Finland,Finn Stokkers,1,1.0,1,0,0
473272,Fortu,Fortuna Sittard,1,1.0,1,0,0
473272,I Flemming,Zian Flemming,1,1.0,1,0,0
473272,Fortuna Sittard Cafe,Fortuna Sittard,1,4.0,0,1,0
473272,Fortunezen,Fortuna Sittard,1,1.0,1,0,0
473272,Gaan,Jurien Gaari,1,1.0,1,0,0
473272,Gaari Kramer,Michiel Kramer,1,5.0,0,0,1
473272,Geel voor Rienstra,Ben Rienstra,1,1.0,1,0,0
473272,Geel voor Tirpan,Mickael Tirpan,1,5.0,0,0,1
473272,I Bttner,Alexander Buttner,1,1.0,1,0,0
473272,I Cox,George Cox,1,3.0,0,1,0
473272,Radio,Dario van den Buijs,1,3.0,0,1,0
473272,Richie Musaba,Richie Musaba,1,3.0,0,1,0
473272,Rienstra,Ben Rienstra,1,5.0,0,0,1
473560,FCGB,FC Groningen,1,5.0,0,0,1
473560,Craft Beer,Matus Bero,1,1.0,1,0,0
473560,Daip,Damil Dankerlui,1,1.0,1,0,0
473560,Damme,Wessel Dammers,1,1.0,1,0,0
473560,Danny Buis,Danny Buijs,1,4.0,0,1,0
473560,Danny Makkelie,Danny Buijs,1,1.0,1,0,0
473560,El Hankour,Mohamed El Hankouri,1,1.0,1,0,0
473560,Eli Dasa,Eliazer Dasa,1,2.0,0,1,0
473560,FC Groningen   ,FC Groningen,1,3.0,0,1,0
473560,FT Vitesse,Vitesse,1,5.0,0,0,1
473560,Corgi,Cyril Ngonge,1,1.0,1,0,0
473560,Familie,Damil Dankerlui,1,5.0,0,0,1
473560,Fc Grunn,FC Groningen,1,1.0,1,0,0
473560,FcGroningen,FC Groningen,1,4.0,0,1,0
473560,Gaan,Daan Huisman,1,1.0,1,0,0
473560,Grb,Adrian Grbic,1,1.0,1,0,0
473560,Groninger Museum,FC Groningen,1,4.0,0,1,0
473560,HANOS Groningen   ,FC Groningen,1,1.0,1,0,0
473560,Houwen zn,Jeroen Houwen,1,1.0,1,0,0
473560,Cornelisse,Enzo Cornelisse,1,3.0,0,1,0
473560,Beuningen,FC Groningen,1,5.0,0,0,1
473272,Rkc waalwijk,RKC Waalwijk,1,5.0,0,0,1
473272,Waalwijkers,RKC Waalwijk,1,5.0,0,0,1
473272,Roel,Roel Janssen,1,1.0,1,0,0
473272,RotWeiss Essen,Roel Janssen,1,2.0,0,1,0
473272,Seuntjens derrubado,Mats Seuntjens,1,1.0,1,0,0
473272,Sjors,Sjors Ultee,1,1.0,1,0,0
473272,Spaans,Andreas Samaris,1,1.0,1,0,0
473272,Stadion,Stijn Hogervorst,1,1.0,1,0,0
473272,Toos,Toshio Lake,1,5.0,0,0,1
473272,Twee,Tesfaldet Tekie,1,1.0,1,0,0
473272,Waalwijkse Mandemakers,RKC Waalwijk,1,1.0,1,0,0
473560,Ben,Nikolai Baden,1,5.0,0,0,1
473272,and Fortuna,Fortuna Sittard,1,3.0,0,1,0
473272,den Buijs,Dario van den Buijs,1,1.0,1,0,0
473272,drie,Jurien Gaari,1,3.0,0,1,0
473272,morgen,George Cox,1,1.0,1,0,0
473272,mr,Yigit Emre Celtik,1,1.0,1,0,0
473560,1ste,Mike te Wierik,1,3.0,0,1,0
473560,2de,Michael de Leeuw,1,3.0,0,1,0
473560,AFC,FC Groningen,1,1.0,1,0,0
473579,Segue,Sekou Sylla,1,3.0,0,1,0
473579,Sonny,Sonny Stevens,1,5.0,0,0,1
473579,Sonny MotM.,Sonny Stevens,1,4.0,0,1,0
473590,Fred Grim,Fred Grim,1,1.0,1,0,0
473590,Rotsleert,Godfried Roemeratoe,1,5.0,0,0,1
473590,Sadikek,Michal Sadilek,1,5.0,0,0,1
473590,Sadil,Michal Sadilek,1,2.0,0,1,0
473590,Svensson,Max Svensson,1,1.0,1,0,0
473590,Tilburgers,Mees Hilgers,1,3.0,0,1,0
473590,Tweets,FC Twente,1,2.0,0,1,0
473590,Twentse,FC Twente,1,1.0,1,0,0
473590,Vlap,Michel Vlap,1,2.0,0,1,0
473590,WOII,Willem II,1,1.0,1,0,0
473590,Will start at the begin of the,Willem II,1,4.0,0,1,0
473590,Willem,Willem II,1,1.0,1,0,0
473590,Willem 2,Willem II,1,1.0,1,0,0
473590,Willem II hahaha,Willem II,1,5.0,0,0,1
473590,Willem II v Twente,Willem II,1,1.0,1,0,0
473590,Willem ii,Willem II,1,3.0,0,1,0
473590,Willem ll,Willem II,1,5.0,0,0,1
473590,Woran,Jorn Brondeel,1,1.0,1,0,0
473590,Zeeuws,Mees Hilgers,1,3.0,0,1,0
473590,europees,Giovanni Troupee,1,1.0,1,0,0
473590,Ron,Ron Jans,1,5.0,0,0,1
473590,Robin Prpper,Robin Propper,1,5.0,0,0,1
473590,Prpper,Robin Propper,1,5.0,0,0,1
473590,Kansje,Ron Jans,1,1.0,1,0,0
473590,Friesland,Fred Grim,1,3.0,0,1,0
473590,Giovanni Troupe,Giovanni Troupee,1,1.0,1,0,0
473590,Gvd Saglam,Goerkem Saglam,1,5.0,0,0,1
473272,Afrika,Arianit Ferati,1,2.0,0,1,0
473590,II,Willem II,1,1.0,1,0,0
473590,Jans Rots,Daan Rots,1,1.0,1,0,0
473590,Jenssen,Max Svensson,1,2.0,0,1,0
473590,Joris,Jorn Brondeel,1,3.0,0,1,0
473590,Khn,Derrick Koehn,1,3.0,0,1,0
473590,Nunnely,Che Nunnely,1,1.0,1,0,0
473590,Kln,Kilian Ludewig,1,3.0,0,1,0
473590,Kohn   ,Derrick Koehn,1,1.0,1,0,0
473590,Llonch,Pol Llonch,1,1.0,1,0,0
473590,Mama van 7jarige   WillemII   WWE,Willem II,1,1.0,1,0,0
